paper_id,pmid,pmcid,doi,title,source_format,raw_chars,narrative_chars,retention_ratio,kept_section_count,excluded_section_count,excluded_char_count,chunk_count,warning_flags,review_recommendation,kept_section_titles,excluded_section_titles
pmid-29231907,29231907,PMC5742817,10.3390/cancers9120169,Activated HGF-c-Met Axis in Head and Neck Cancer.,pmc_xml,35813,37203,1.039,22,0,0,57,,pass,"Abstract; Introduction; Brief HGF/c-Met History; Role of HGF/c-Met Signaling in Homeostasis; Ligand Expression, Secretion, and Activation; Receptor Structure and Activation; Intracellular Signaling; Regulation of c-Met Signaling; c-MET Drives Tumorigenesis in HNSCC; c-MET Drives Metastasis in HNSCC; Wnt/β-Catenin; c-SRC; TGF-β; EGFR; c-MET Contribution to Therapeutic Resistance in HNSCC; Co-Therapies in HNSCC Targeting c-Met; Crizotinib (PF2341066); Capmatinib (INC-280); Golvatinib (E7050); Foretinib; Ficlatuzimab; Discussion",
pmid-37743730,37743730,PMC10863751,10.1002/cncr.34928,"Incidence, risk factors, and management of alpelisib-associated hyperglycemia in metastatic breast cancer.",pmc_xml,24943,26221,1.051,7,1,1091,44,,pass,Abstract; Introduction; Study cohort; Patient characteristics; Clinical endpoints; Results; Discussion,Statistical analyses [protocol_or_procedural_section]
pmid-33168657,33168657,PMC8535764,10.1158/1078-0432.CCR-20-3652,"FDA Approval Summary: Alpelisib Plus Fulvestrant for Patients with HR-positive, HER2-negative, PIK3CA-mutated, Advanced or Metastatic Breast Cancer.",pmc_xml,22962,24721,1.077,12,0,0,39,,pass,"Abstract; Introduction; Chemistry, Manufacturing, and Control; Nonclinical Pharmacology and Toxicology; Clinical Pharmacology; Clinical Trial Design; Efficacy; Safety; Companion Diagnostic (CDx) Development; Patient-Reported Outcomes (PRO); Regulatory Insights; Discussion",
pmid-33520003,33520003,PMC7829038,10.1007/s12254-021-00674-9,ASCO 2020: highlights in breast cancer.,pmc_xml,12215,13742,1.125,9,0,0,23,,pass,Abstract; Introduction; KEYNOTE-355; TBCRC 048; HER2-positive early breast cancer; HER2CLIMB; BYLieve; ECOG-ACRIN 2108; Take-home message,
pmid-38496864,38496864,PMC10944239,10.1016/j.heliyon.2024.e27529,A real-world disproportionality analysis of FDA adverse event reporting system (FAERS) events for alpelisib.,pmc_xml,44775,13401,0.299,4,12,30455,22,low_retention_ratio;large_excluded_fraction,watch,Abstract; Introduction; Discussion; Discussion,Methods [methods_heading]; Data sources and procedures [inside_methods_block]; Statistical analysis [methods_heading]; Characteristics of AE reports [inside_methods_block]; Disproportionality analysis [inside_methods_block]; Characteristics of AE reports for different indications [inside_methods_block]; Adverse reaction frequency analysis [inside_methods_block]; Limitations of the study [after_discussion_end_matter_guard]; Ethics approval and consent to participate [after_discussion_end_matter_guard]; Data availability statement [end_matter_or_non_narrative_heading]; CRediT authorship contribution statement [after_discussion_end_matter_guard]; Declaration of competing interest [after_discussion_end_matter_guard]
pmid-39177931,39177931,PMC11452482,10.1007/s10549-024-07405-8,SGLT2 inhibition improves PI3Kα inhibitor-induced hyperglycemia: findings from preclinical animal models and from patients in the BYLieve and SOLAR-1 trials.,pmc_xml,28873,10241,0.355,4,17,19705,15,large_excluded_fraction,watch,Abstract; Introduction; Discussion; Discussion,"Methods [methods_heading]; Animal studies [methods_heading]; Study designs [inside_methods_block]; Inclusion criteria for SOLAR-1 and BYLieve based on baseline plasma glucose levels [inside_methods_block]; Propensity score matching [inside_methods_block]; SGLT2i/placebo start dates [inside_methods_block]; Hyperglycemia AEs: incidence rates and risk analysis [inside_methods_block]; BN rats [inside_methods_block]; ZDF rats [inside_methods_block]; Tumor-bearing rats [inside_methods_block]; Demographics and baseline characteristics in the SGLT2i and control cohorts [inside_methods_block]; Patient disposition [inside_methods_block]; Antihyperglycemic medications received during the trial [inside_methods_block]; Duration of exposure to alpelisib and SGLT2i [inside_methods_block]; Grade ≥ 3 hyperglycemia AEs [inside_methods_block]; Hyperglycemia AEs that led to alpelisib adjustment, interruption, or withdrawal [inside_methods_block]; Supplementary Information [end_matter_or_non_narrative_heading]"
pmid-24263233,24263233,PMC3849569,10.1038/emm.2013.115,Phosphoproteomic analysis identifies activated MET-axis PI3K/AKT and MAPK/ERK in lapatinib-resistant cancer cell line.,pmc_xml,27243,10318,0.379,3,13,17918,18,large_excluded_fraction,watch,Abstract; Introduction; Discussion,Cell lines and reagents [methods_heading]; Generation of LR clones from SNU216 cells in vitro [inside_methods_block]; Cell growth inhibition assay [inside_methods_block]; Immunoblot analysis [inside_methods_block]; Cell cycle analysis [inside_methods_block]; One-dimensional SDS-PAGE fractionation and in-gel digestion [inside_methods_block]; Phosphopeptide enrichment by TiO2 affinity column chromatography [inside_methods_block]; Mass spectrometric analysis [inside_methods_block]; Database search and identification of the phosphoproteome [inside_methods_block]; Quantification and bioinformatic analysis of phosphoproteins [inside_methods_block]; Identification of phosphoproteins in SNU216 and SNU216-LR cells [inside_methods_block]; Network analysis and quantification of differentially phosphorylated proteins [inside_methods_block]; Effects of targeted anticancer agents on SNU216-LR cells [inside_methods_block]
pmid-37163178,37163178,PMC10164376,10.2147/BTT.S395817,Treating Alpelisib-Induced Hyperinsulinemia in Patients with Advanced Breast Cancer - A Real-Life Experience.,pmc_xml,15594,9404,0.603,4,5,7547,16,low_narrative_chars,watch,Abstract; Introduction; Discussion; Discussion,Patients and Methods [methods_heading]; Patient 1 [inside_methods_block]; Patient 2 [inside_methods_block]; Patient 3 [inside_methods_block]; Patient 4 [inside_methods_block]
pmid-35712858,35712858,PMC9210085,10.1177/23247096221105249,S.U.G.A.R: A Case to Outline Tactics for the Prevention of Alpelisib-Induced Hyperglycemia.,pmc_xml,15064,9525,0.632,5,5,6677,15,low_narrative_chars,watch,Abstract; Introduction; Case Presentation; Discussion; Discussion,S—Strict Criteria: Do Not Use Alpelisib in Patients With Fasting Blood Glucose >140 mg/dL or A1c >6.4% [after_discussion_end_matter_guard]; U—Understand: Ensure That Patient Understands the Steps Needed to Prevent Hyperglycemia [after_discussion_end_matter_guard]; G—Get Help: Primary Care Provider and Endocrinology Assistance Is Essential [after_discussion_end_matter_guard]; A—Act Immediately: Initiate Treatment in Those With Hyperglycemia Early [after_discussion_end_matter_guard]; R—Record: Initiate Blood Glucose Logs in Those With Prediabetes or T2DM [after_discussion_end_matter_guard]
pmid-36292649,36292649,PMC9601363,10.3390/genes13101763,Alpelisib Efficacy in Hormone Receptor-Positive HER2-Negative PIK3CA-Mutant Advanced Breast Cancer Post-Everolimus Treatment.,pmc_xml,10299,8101,0.787,4,4,2820,13,low_narrative_chars;few_chunks,watch,Abstract; Introduction; Discussion; Discussion,Methods [methods_heading]; Statistical Analysis [methods_heading]; Response to Everolimus and Alpelisib [empty_after_caption_or_tail_filter]; Clinical Benefit of Alpelisib by Biomarkers [inside_methods_block]
pmid-34173298,34173298,PMC8262312,10.1002/onco.13873,Potential for Long-Term Disease Control with Alpelisib Plus Fulvestrant Spans Patient Subgroups in HR+ PIK3CA-Mutated Advanced Breast Cancer.,pdf,4589,3670,0.800,3,0,0,7,low_narrative_chars;few_chunks,watch,Introduction; KEY FINDINGS: SOLAR-1; KEY FINDINGS: X2101,
pmid-35348782,35348782,PMC8963159,10.1093/oncolo/oyac011,Alpelisib Plus Fulvestrant or Letrozole Demonstrates Sustained Benefits Across Subgroups of Patients with PIK3CA-Mutated HR+/HER2- Advanced Breast Cancer.,pmc_xml,6466,5777,0.893,7,0,0,8,low_narrative_chars;few_chunks,watch,Abstract; Introduction; Cohort A Update: Alpelisib Plus Fulvestrant After Prior Therapy with a CDK4/6 Inhibitor and an AI; Cohort C Update: Alpelisib Plus Fulvestrant After Prior Chemotherapy or Endocrine Therapy; Clinical Biomarker: Duration of Prior CDK4/6 Inhibitor Therapy; Genetic Biomarker: ctDNA Fraction; Genetic Biomarker: ESR1 Mutation,
pmid-34084688,34084688,PMC8166359,10.7759/cureus.14796,Alpelisib-Induced Diabetic Ketoacidosis.,pmc_xml,6749,7913,1.172,5,0,0,12,low_narrative_chars;few_chunks,watch,Abstract; Introduction; Case presentation; Discussion; Discussion,
