subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB015,pmid-28059068,28059068,PMC5227099,10.1038/ncomms13897,CDK4/6 or MAPK blockade enhances efficacy of EGFR inhibition in oesophageal squamous cell carcinoma.,Nature communications,2017,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-28303264,28303264,PMC5347397,10.1016/j.trecan.2016.11.006,"The Strange Case of CDK4/6 Inhibitors: Mechanisms, Resistance, and Combination Strategies.",Trends in cancer,2017,"Journal Article;Review;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-28438180,28438180,PMC5404666,10.1186/s13045-017-0467-2,Recent advances of highly selective CDK4/6 inhibitors in breast cancer.,Journal of hematology & oncology,2017,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-28529550,28529550,PMC5424863,10.1177/1758834017693195,Hormonoresistance in advanced breast cancer: a new revolution in endocrine therapy.,Therapeutic advances in medical oncology,2017,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-28626036,28626036,unknown,10.1158/2159-8290.CD-NB2017-093,Treating ER+ Breast Cancer with CDK4/6 Inhibitors.,Cancer discovery,2017,Clinical Trial;Journal Article,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-28680952,28680952,PMC5488136,10.1007/s40487-017-0046-2,A Review of Fulvestrant in Breast Cancer.,Oncology and therapy,2017,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,Review of PI3K-pathway combinations helps frame resistance-overcoming trial logic.
SUB015,pmid-28741274,28741274,unknown,10.1007/s10549-017-4385-3,"Cyclin-dependent kinase 4/6 inhibitors in breast cancer: palbociclib, ribociclib, and abemaciclib.",Breast cancer research and treatment,2017,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29209558,29209558,PMC5704598,10.1186/s40164-017-0091-4,Development and clinical application of anti-HER2 monoclonal and bispecific antibodies for cancer treatment.,Experimental hematology & oncology,2017,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29234248,29234248,PMC5704690,10.1159/000481656,Incorporating CDK4/6 Inhibitors in the Treatment of Advanced Luminal Breast Cancer.,"Breast care (Basel, Switzerland)",2017,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29234249,29234249,PMC5704709,10.1159/000484167,Mechanisms of Resistance to CDK4/6 Inhibitors in Breast Cancer and Potential Biomarkers of Response.,"Breast care (Basel, Switzerland)",2017,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29399694,29399694,unknown,10.3892/or.2018.6221,Mechanisms of the CDK4/6 inhibitor palbociclib (PD 0332991) and its future application in cancer treatment (Review).,Oncology reports,2018,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29644000,29644000,PMC5884655,10.18632/oncotarget.24585,CDK4/6 inhibition as maintenance and combination therapy for high grade serous ovarian cancer.,Oncotarget,2018,Journal Article,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29729292,29729292,unknown,10.1016/j.canlet.2018.04.037,Cyclin E overexpression confers resistance to the CDK4/6 specific inhibitor palbociclib in gastric cancer cells.,Cancer letters,2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29781317,29781317,unknown,10.1080/14737140.2018.1477596,Combination therapies for the treatment of HER2-positive breast cancer: current and future prospects.,Expert review of anticancer therapy,2018,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q001,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-29933034,29933034,PMC6533626,10.1016/j.pharmthera.2018.06.008,CDK4/6 inhibitors in breast cancer therapy: Current practice and future opportunities.,Pharmacology & therapeutics,2018,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30018827,30018827,PMC6029445,10.1155/2018/7835095,Overcoming Therapeutic Resistance of Triple Positive Breast Cancer with CDK4/6 Inhibition.,International journal of breast cancer,2018,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30078354,30078354,PMC6152498,10.1080/15384101.2018.1502567,Targeting the cell cycle in breast cancer: towards the next phase.,"Cell cycle (Georgetown, Tex.)",2018,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30100092,30100092,unknown,10.1016/j.currproblcancer.2018.07.001,HER2: An emerging target in colorectal cancer.,Current problems in cancer,2018,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30136059,30136059,PMC6407749,10.1007/s11523-018-0587-9,Fulvestrant-Based Combination Therapy for Second-Line Treatment of Hormone Receptor-Positive Advanced Breast Cancer.,Targeted oncology,2019,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30206110,30206110,PMC6368247,10.1158/2159-8290.CD-18-0264,The Genetic Landscape and Clonal Evolution of Breast Cancer Resistance to Palbociclib plus Fulvestrant in the PALOMA-3 Trial.,Cancer discovery,2018,"Clinical Trial, Phase III;Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30287548,30287548,PMC6359975,10.1158/1078-0432.CCR-18-1967,Arrested Developments: CDK4/6 Inhibitor Resistance and Alterations in the Tumor Immune Microenvironment.,Clinical cancer research : an official journal of the American Association for Cancer Research,2018,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30359883,30359883,unknown,10.1016/j.breast.2018.10.001,Targeting CDK4/6 pathways and beyond in breast cancer.,"Breast (Edinburgh, Scotland)",2018,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30388455,30388455,PMC6410377,10.1016/j.cell.2018.09.006,A Cancer Cell Program Promotes T Cell Exclusion and Resistance to Checkpoint Blockade.,Cell,2018,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30389903,30389903,unknown,10.1530/ERC-18-0317,Overcoming CDK4/6 inhibitor resistance in ER-positive breast cancer.,Endocrine-related cancer,2019,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30397176,30397176,PMC6498855,10.1158/1078-0432.CCR-18-0372,A Combination CDK4/6 and IGF1R Inhibitor Strategy for Ewing Sarcoma.,Clinical cancer research : an official journal of the American Association for Cancer Research,2018,"Journal Article;Research Support, N.I.H., Extramural;Research Support, N.I.H., Intramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-30914635,30914635,PMC6435685,10.1038/s41467-019-09068-2,Aberrant FGFR signaling mediates resistance to CDK4/6 inhibitors in ER+ breast cancer.,Nature communications,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-31101994,31101994,unknown,10.1007/s11864-019-0651-4,The Role of CDK4/6 Inhibitors in Breast Cancer.,Current treatment options in oncology,2019,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q001;SUB015-Q003,Review of PI3K-pathway combinations helps frame resistance-overcoming trial logic.
SUB015,pmid-31226848,31226848,PMC6627878,10.3390/ijms20123021,Strategies to Overcome Resistance Mechanisms in T-Cell Acute Lymphoblastic Leukemia.,International journal of molecular sciences,2019,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-31448640,31448640,unknown,10.1080/14737140.2019.1660164,What therapies are on the horizon for HER2 positive breast cancer?,Expert review of anticancer therapy,2019,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q001,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-31471681,31471681,PMC11105043,10.1007/s00018-019-03281-4,Mechanisms of resistance to estrogen receptor modulators in ER+/HER2- advanced breast cancer.,Cellular and molecular life sciences : CMLS,2019,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,Review of PI3K-pathway combinations helps frame resistance-overcoming trial logic.
SUB015,pmid-31486688,31486688,unknown,10.1080/14656566.2019.1651293,An evaluation of fulvestrant for the treatment of metastatic breast cancer.,Expert opinion on pharmacotherapy,2019,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-31555743,31555743,PMC6750908,10.1126/sciadv.aax6352,SLC36A1-mTORC1 signaling drives acquired resistance to CDK4/6 inhibitors.,Science advances,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-31575731,31575731,PMC6913182,10.1126/scisignal.aay0482,HIF-independent synthetic lethality between CDK4/6 inhibition and VHL loss across species.,Science signaling,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-31594766,31594766,unknown,10.1158/2159-8290.CD-18-0830,PTEN Loss Mediates Clinical Cross-Resistance to CDK4/6 and PI3Kα Inhibitors in Breast Cancer.,Cancer discovery,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,primary_mechanism,unknown,abstract_available,unknown,SUB015-Q003,"PTEN-loss cross-resistance strongly informs combination rationale, but it is not itself a combination trial designed to overcome resistance."
SUB015,pmid-31832106,31832106,PMC6887797,10.1177/1758835919887665,The emerging role of CDK4/6i in HER2-positive breast cancer.,Therapeutic advances in medical oncology,2019,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q001,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-31909732,31909732,PMC6951437,10.1158/1535-7163.MCT-19-0253,The Ongoing Search for Biomarkers of CDK4/6 Inhibitor Responsiveness in Breast Cancer.,Molecular cancer therapeutics,2020,"Journal Article;Research Support, N.I.H., Extramural;Review",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32061162,32061162,unknown,10.1530/ERC-19-0501,Cyclin E1 and cyclin E2 in ER+ breast cancer: prospects as biomarkers and therapeutic targets.,Endocrine-related cancer,2020,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32256106,32256106,PMC7090187,10.2147/BCTT.S196240,Fulvestrant in Combination with CDK4/6 Inhibitors for HER2- Metastatic Breast Cancers: Current Perspectives.,Breast cancer (Dove Medical Press),2020,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32289274,32289274,unknown,10.1016/j.ccell.2020.03.010,Mechanisms of Sensitivity and Resistance to CDK4/6 Inhibition.,Cancer cell,2020,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32393766,32393766,PMC7214447,10.1038/s41467-020-16170-3,Acquired resistance to combined BET and CDK4/6 inhibition in triple-negative breast cancer.,Nature communications,2020,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S.",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32504067,32504067,PMC8027849,10.1038/s41401-020-0416-4,Intrinsic and acquired resistance to CDK4/6 inhibitors and potential overcoming strategies.,Acta pharmacologica Sinica,2020,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32523378,32523378,PMC7237121,10.2147/CMAR.S250632,Current Therapeutic Progress of CDK4/6 Inhibitors in Breast Cancer.,Cancer management and research,2020,Journal Article;Review,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32712436,32712436,unknown,10.1016/j.ejmech.2020.112531,Getting under the skin: The role of CDK4/6 in melanomas.,European journal of medicinal chemistry,2020,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Combination or resistance-overcoming strategy is relevant clinical context, but lacks explicit PI3K-alpha inhibitor testing."
SUB015,pmid-32795346,32795346,PMC7427086,10.1186/s13058-020-01320-8,Targeting activated PI3K/mTOR signaling overcomes acquired resistance to CDK4/6-based therapies in preclinical models of hormone receptor-positive breast cancer.,Breast cancer research : BCR,2020,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S.",include_context,primary_mechanism,unknown,pmc_available,unknown,SUB015-Q002,Preclinical PI3K/mTOR targeting after CDK4/6 resistance supports rationale but is not a clinical combination trial.
SUB015,pmid-32982644,32982644,PMC7490658,10.1159/000508675,Endocrine-Resistant Breast Cancer: Mechanisms and Treatment.,"Breast care (Basel, Switzerland)",2020,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-33413549,33413549,PMC7792133,10.1186/s13046-020-01788-4,The immunomodulatory effects of endocrine therapy in breast cancer.,Journal of experimental & clinical cancer research : CR,2021,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-33463941,33463941,unknown,10.1615/CritRevOncog.2020036080,Sensitization of Cancers Resistant to HER2 Antibodies.,Critical reviews in oncogenesis,2020,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-33865994,33865994,unknown,10.1016/j.critrevonc.2021.103334,PI3K inhibition in breast cancer: Identifying and overcoming different flavors of resistance.,Critical reviews in oncology/hematology,2021,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q003,Resistance review summarizes combination strategies but is not primary combination-trial evidence.
SUB015,pmid-34392831,34392831,PMC8365900,10.1186/s13058-021-01462-3,ESR1 mutation as an emerging clinical biomarker in metastatic hormone receptor-positive breast cancer.,Breast cancer research : BCR,2021,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-35732328,35732328,PMC9247880,10.21873/cgp.20328,Molecular Genetics and Targeted Therapies for Paediatric High-grade Glioma.,Cancer genomics & proteomics,2022,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-36071983,36071983,PMC9446423,10.37349/etat.2022.00096,Endocrine therapy resistance: what we know and future directions.,Exploration of targeted anti-tumor therapy,2022,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-36901954,36901954,PMC10003259,10.3390/ijms24054522,Drugging the PI3K/AKT/mTOR Pathway in ER+ Breast Cancer.,International journal of molecular sciences,2023,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q002;SUB015-Q003,ER+ PI3K/AKT/mTOR review is background for combination logic only.
SUB015,pmid-37004700,37004700,unknown,10.1007/s11912-023-01393-6,Advances in Endocrine Therapy for Hormone Receptor-Positive Advanced Breast Cancer.,Current oncology reports,2023,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-37044095,37044095,PMC10140479,10.1016/j.xcrm.2023.101002,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,Cell reports. Medicine,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,primary_mechanism,unknown,pmc_available,unknown,SUB015-Q003,"NAC sensitization of NF1-loss alpelisib-resistant models is preclinical resistance-overcoming context, not a combination trial."
SUB015,pmid-37576607,37576607,PMC10422890,10.1177/17588359231187201,Evolving perspectives on the treatment of HR+/HER2+ metastatic breast cancer.,Therapeutic advances in medical oncology,2023,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q001;SUB015-Q003,Treatment-landscape review frames PI3K-alpha combination strategies but is not direct proof of resistance biology.
SUB015,pmid-37725704,37725704,PMC10690091,10.1158/0008-5472.CAN-23-0694,The Next-Generation Oral Selective Estrogen Receptor Degrader Camizestrant (AZD9833) Suppresses ER+ Breast Cancer Growth and Overcomes Endocrine and CDK4/6 Inhibitor Resistance.,Cancer research,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q002;SUB015-Q003,"Camizestrant combinations include PI3K/AKT/mTOR cotargeting in preclinical models, useful context but not trial evidence."
SUB015,pmid-37916958,37916958,PMC10850944,10.1158/2159-8290.CD-23-0704,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,Cancer discovery,2024,"Journal Article;Research Support, U.S. Gov't, Non-P.H.S.;Research Support, N.I.H., Extramural",include_context,primary_mechanism,unknown,pmc_available,unknown,SUB015-Q003,Allosteric PI3K-alpha resistance paper informs combination rationale but is not itself a clinical combination trial.
SUB015,pmid-37943630,37943630,unknown,10.1530/ERC-23-0041,Impact of the PI3K-alpha inhibitor alpelisib on everolimus resistance and somatostatin receptor expression in an orthotopic pancreatic NEC xenograft mouse model.,Endocrine-related cancer,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,"Alpelisib in everolimus-resistant NET xenografts is preclinical sequencing/combination context, not a clinical resistance-overcoming trial."
SUB015,pmid-38930141,38930141,PMC11204965,10.3390/jcm13123611,"Novel Treatment Strategies for Hormone Receptor (HR)-Positive, HER2-Negative Metastatic Breast Cancer.",Journal of clinical medicine,2024,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,HR+/HER2- treatment strategy review gives clinical context for PI3K-alpha combinations.
SUB015,pmid-40540707,40540707,unknown,10.1200/EDBK-25-473372,After a CDK4/6 Inhibitor: State of the Art in Hormone Receptor-Positive Metastatic Breast Cancer.,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,2025,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q003,Post-CDK4/6 treatment review frames sequencing and combination options.
SUB015,pmid-40544690,40544690,unknown,10.1016/j.ctrv.2025.102980,"Overcoming Resistance to CDK4/6 inhibitors in Hormone Receptor positive, HER2 negative breast cancer: Innovative Combinations and Emerging Strategies.",Cancer treatment reviews,2025,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q003,CDK4/6 resistance combinations review is useful context for post-CDK combination logic.
SUB015,pmid-40656600,40656600,PMC12254669,10.1177/17588359251353623,Understanding and overcoming CDK4/6 inhibitor resistance in HR+/HER2- metastatic breast cancer: clinical and molecular perspectives.,Therapeutic advances in medical oncology,2025,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,CDK4/6 resistance review frames why PI3K-alpha combinations are clinically tested.
SUB015,pmid-40989687,40989687,PMC12450692,10.3389/fonc.2025.1596634,Pharmacologic management of HR+/HER2- mBC: a clinically oriented review.,Frontiers in oncology,2025,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q003,HR+/HER2- pharmacologic management review provides clinical landscape for combination placement.
SUB015,pmid-41544376,41544376,PMC12830294,10.1016/j.neo.2025.101266,Dual CDK4/6-PI3K/mTOR inhibition reinforces cytostatic programs and tumor control in preclinical models of primary and metastatic osteosarcoma.,"Neoplasia (New York, N.Y.)",2026,Journal Article,include_context,analogous_context,unknown,pmc_available,unknown,SUB015-Q003,Analogous osteosarcoma combination model supports pathway-cotargeting rationale but is not a clinical PI3K-alpha resistance-overcoming trial.
SUB015,pmid-42103903,42103903,unknown,10.1038/s41417-026-01039-2,Dual PI3K/AKT/mTOR and CDK4/6 inhibition suppresses survivin to overcome uterine dedifferentiated endometrial carcinoma.,Cancer gene therapy,2026,Journal Article,include_context,analogous_context,unknown,abstract_available,unknown,SUB015-Q003,Analogous preclinical dual PI3K/AKT/mTOR and CDK4/6 inhibition supports combination rationale but is not a clinical PI3K-alpha trial.
SUB015,pmid-42263466,42263466,unknown,10.1016/j.clbc.2026.05.004,"Pharmacologic Features, Clinical Applications, and Drug Safety Evaluation of Inavolisib in the Treatment of Metastatic Breast Cancer.",Clinical breast cancer,2026,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q002,Inavolisib pharmacology and safety review supports clinical combination interpretation.
SUB015,pmid-42351448,42351448,PMC13298351,10.3390/diagnostics16121790,"Post-CDK4/6 Inhibitor Therapeutic Approaches in Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer: Current Evidence and Emerging Strategies-A Narrative Review.","Diagnostics (Basel, Switzerland)",2026,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB015-Q002,Post-CDK4/6 HR+/HER2- review contextualizes combination sequencing after resistance.
SUB015,pmid-42496151,42496151,unknown,10.1080/17425255.2026.2710110,Inavolisib: a second-generation PI3Kα inhibitor in HR+/HER2-negative breast cancer.,Expert opinion on drug metabolism & toxicology,2026,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB015-Q002,Inavolisib review frames the second-generation PI3Kalpha combination setting.
SUB015,pmid-32887722,32887722,unknown,10.1158/1078-0432.CCR-20-0645,Phase Ib Study of Ribociclib plus Fulvestrant and Ribociclib plus Fulvestrant plus PI3K Inhibitor (Alpelisib or Buparlisib) for HR+ Advanced Breast Cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2020,"Journal Article;Research Support, Non-U.S. Gov't",include_primary,clinical_or_translational,unknown,abstract_available,unknown,SUB015-Q002,Clinical combination trial involving PI3K-alpha/PI3K inhibition tests a resistance-overcoming treatment logic.
SUB015,pmid-40845250,40845250,unknown,10.1200/JCO-25-00663,"US Food and Drug Administration Approval Summary: Inavolisib With Palbociclib and Fulvestrant for Endocrine-Resistant, PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative, Locally Advanced or Metastatic Breast Cancer.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2025,"Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",include_primary,clinical_or_translational,unknown,abstract_available,unknown,SUB015-Q004,FDA approval summary directly supports the inavolisib plus palbociclib and fulvestrant clinical combination in endocrine-resistant PIK3CA-mutated disease.
