subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB011,pmid-31780379,31780379,unknown,10.1016/j.clbc.2019.06.017,Practical Treatment Strategies and Future Directions After Progression While Receiving CDK4/6 Inhibition and Endocrine Therapy in Advanced HR+/HER2- Breast Cancer.,Clinical breast cancer,2019,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-31828441,31828441,unknown,10.1007/s11912-019-0846-7,PI3K Inhibitors in Breast Cancer Therapy.,Current oncology reports,2019,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-31859349,31859349,PMC6923787,10.1093/annonc/mdz381,Efficacy of PI3K inhibitors in advanced breast cancer.,Annals of oncology : official journal of the European Society for Medical Oncology,2019,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-31928690,31928690,unknown,10.1093/annonc/mdz381,Efficacy of PI3K inhibitors in advanced breast cancer.,Annals of oncology : official journal of the European Society for Medical Oncology,2019,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-32525134,32525134,unknown,10.1358/dot.2020.56.6.3137526,Alpelisib to treat breast cancer.,"Drugs of today (Barcelona, Spain : 1998)",2020,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-32953006,32953006,PMC7472334,10.1039/d0sc01676d,PI3K inhibitors: review and new strategies.,Chemical science,2020,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-32958261,32958261,unknown,10.1053/j.seminoncol.2020.07.005,Management of ER positive metastatic breast cancer.,Seminars in oncology,2020,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-32964734,32964734,unknown,10.2217/fon-2020-0464,Alpelisib in the treatment of metastatic HR+ breast cancer with PIK3CA mutations.,"Future oncology (London, England)",2020,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-33520003,33520003,PMC7829038,10.1007/s12254-021-00674-9,ASCO 2020: highlights in breast cancer.,Memo,2021,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-33602685,33602685,PMC8282704,10.1158/1078-0432.CCR-20-4879,Clinical and Biomarker Results from Phase I/II Study of PI3K Inhibitor Alpelisib plus Nab-paclitaxel in HER2-Negative Metastatic Breast Cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2021,"Clinical Trial, Phase I;Clinical Trial, Phase II;Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-33622114,33622114,unknown,10.1080/14656566.2021.1873952,"Alpelisib for the treatment of PIK3CA-mutated, hormone receptor-positive, HER2-negative metastatic breast cancer.",Expert opinion on pharmacotherapy,2021,"Clinical Trial, Phase III;Journal Article;Randomized Controlled Trial",include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-33794206,33794206,unknown,10.1016/S1470-2045(21)00034-6,"Alpelisib plus fulvestrant in PIK3CA-mutated, hormone receptor-positive advanced breast cancer after a CDK4/6 inhibitor (BYLieve): one cohort of a phase 2, multicentre, open-label, non-comparative study.",The Lancet. Oncology,2021,"Clinical Trial, Phase II;Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-33865994,33865994,unknown,10.1016/j.critrevonc.2021.103334,PI3K inhibition in breast cancer: Identifying and overcoming different flavors of resistance.,Critical reviews in oncology/hematology,2021,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-33947692,33947692,PMC8282678,10.1158/1078-0432.CCR-21-0047,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2021,"Clinical Trial, Phase I;Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-34213856,34213856,unknown,10.5802/crbiol.50,PIK3CA-related overgrowth spectrum: animal model and drug discovery.,Comptes rendus biologies,2021,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-34324367,34324367,PMC8659999,10.1200/JCO.21.01392,"Endocrine Treatment and Targeted Therapy for Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: ASCO Guideline Update.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2021,Journal Article;Systematic Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-34765318,34765318,PMC8569340,unknown,Chemoresistance in breast cancer: PI3K/Akt pathway inhibitors vs the current chemotherapy.,American journal of cancer research,2021,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-34904814,34904814,unknown,10.1097/PPO.0000000000000565,Poly(ADP-Ribose) Polymerase Inhibitor Combination Therapy.,"Cancer journal (Sudbury, Mass.)",2021,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-34986950,34986950,unknown,10.1691/ph.2021.1820,Recent clinical advances in PI3K inhibitors on colorectal cancer.,Die Pharmazie,2021,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-35100734,35100734,unknown,10.1200/PO.19.00221,"Combined PIK3CA and FGFR Inhibition With Alpelisib and Infigratinib in Patients With PIK3CA-Mutant Solid Tumors, With or Without FGFR Alterations.",JCO precision oncology,2019,Journal Article,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-35114920,35114920,unknown,10.2174/1389450123666220202154757,Recent Advances in PI3 Kinase Inhibitors: Anticancer Activities and Structure-Activity Relationships.,Mini reviews in medicinal chemistry,2022,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-35311394,35311394,unknown,10.1177/03008916211073621,"BYL719 (alpelisib) for the treatment of PIK3CA-mutated, recurrent/advanced cervical cancer.",Tumori,2022,Journal Article,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-35771551,35771551,unknown,10.1158/2159-8290.CD-21-1696,"Alpelisib Monotherapy for PI3K-Altered, Pretreated Advanced Breast Cancer: A Phase II Study.",Cancer discovery,2022,"Clinical Trial, Phase II;Journal Article;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-36901954,36901954,PMC10003259,10.3390/ijms24054522,Drugging the PI3K/AKT/mTOR Pathway in ER+ Breast Cancer.,International journal of molecular sciences,2023,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-36923283,36923283,PMC10010328,10.1158/2767-9764.CRC-22-0028,A Phase IB Trial of the PI3K Inhibitor Alpelisib and Weekly Cisplatin in Patients with Solid Tumor Malignancies.,Cancer research communications,2022,"Clinical Trial, Phase I;Journal Article;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-37101291,37101291,PMC10131374,10.1186/s13073-023-01181-8,"Multiple PIK3CA mutation clonality correlates with outcomes in taselisib + fulvestrant-treated ER+/HER2-, PIK3CA-mutated breast cancers.",Genome medicine,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-37699162,37699162,unknown,10.1200/JCO.22.02786,Personalized Biomarker-Based Umbrella Trial for Patients With Recurrent or Metastatic Head and Neck Squamous Cell Carcinoma: KCSG HN 15-16 TRIUMPH Trial.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2023,"Clinical Trial, Phase II;Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-37725704,37725704,PMC10690091,10.1158/0008-5472.CAN-23-0694,The Next-Generation Oral Selective Estrogen Receptor Degrader Camizestrant (AZD9833) Suppresses ER+ Breast Cancer Growth and Overcomes Endocrine and CDK4/6 Inhibitor Resistance.,Cancer research,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-37743730,37743730,PMC10863751,10.1002/cncr.34928,"Incidence, risk factors, and management of alpelisib-associated hyperglycemia in metastatic breast cancer.",Cancer,2023,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural",include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-37975961,37975961,unknown,10.1007/s40261-023-01325-z,"Is Alpelisib Plus Fulvestrant Cost-Effective for Treating PIK3CA-Mutation, HR+/HER2- Advanced Breast Cancer in the USA?",Clinical drug investigation,2023,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-38638399,38638399,PMC11024566,10.1016/j.eclinm.2024.102520,"Preventing alpelisib-related hyperglycaemia in HR+/HER2-/PIK3CA-mutated advanced breast cancer using metformin (METALLICA): a multicentre, open-label, single-arm, phase 2 trial.",EClinicalMedicine,2024,Journal Article,include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-38819400,38819400,PMC11325148,10.1158/1078-0432.CCR-23-3465,Oral Estrogen Receptor PROTAC Vepdegestrant (ARV-471) Is Highly Efficacious as Monotherapy and in Combination with CDK4/6 or PI3K/mTOR Pathway Inhibitors in Preclinical ER+ Breast Cancer Models.,Clinical cancer research : an official journal of the American Association for Cancer Research,2024,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-38833970,38833970,PMC11179085,10.1016/j.esmoop.2024.103465,Phase Ib dose-escalation trial of taselisib (GDC-0032) in combination with HER2-directed therapies in patients with advanced HER2+ breast cancer.,ESMO open,2024,"Journal Article;Clinical Trial, Phase I;Multicenter Study",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-38839777,38839777,PMC11153628,10.1038/s41523-024-00648-0,Gedatolisib shows superior potency and efficacy versus single-node PI3K/AKT/mTOR inhibitors in breast cancer models.,NPJ breast cancer,2024,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-39070139,39070139,PMC11272611,10.3389/fonc.2024.1390452,"Phase Ib and pharmacokinetics study of alpelisib, a PIK3CA inhibitor, and capecitabine in patients with advanced solid tumors.",Frontiers in oncology,2024,Journal Article,include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-39217059,39217059,PMC11840667,10.1016/j.clbc.2024.08.001,A Phase I Trial of Alpelisib Combined With Capecitabine in Patients With HER2-Negative Metastatic Breast Cancer.,Clinical breast cancer,2024,"Journal Article;Clinical Trial, Phase I",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2024,"Clinical Trial, Phase I;Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-39476340,39476340,unknown,10.1056/NEJMoa2404625,Inavolisib-Based Therapy in PIK3CA-Mutated Advanced Breast Cancer.,The New England journal of medicine,2024,"Clinical Trial, Phase II;Comparative Study;Journal Article;Multicenter Study;Randomized Controlled Trial",include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-39637900,39637900,unknown,10.1016/S1470-2045(24)00673-9,"Alpelisib plus fulvestrant in PIK3CA-mutated, hormone receptor-positive advanced breast cancer after a CDK4/6 inhibitor (BYLieve): one cohort of a phase 2, multicentre, open-label, non-comparative study.",The Lancet. Oncology,2024,"Journal Article;Multicenter Study;Clinical Trial, Phase II;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-39674130,39674130,PMC11699375,10.1016/j.esmoop.2024.103997,Practical treatment strategies and novel therapies in the phosphoinositide 3-kinase (PI3K)/protein kinase B (AKT)/mammalian target of rapamycin (mTOR) pathway in hormone receptor-positive/human epidermal growth factor receptor 2 (HER2)-negative (HR+/HER2-) advanced breast cancer.,ESMO open,2024,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-39873916,39873916,unknown,10.1007/s40265-024-02136-y,Inavolisib: First Approval.,Drugs,2025,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-39901702,39901702,PMC12527635,10.4143/crt.2024.1195,Differential Efficacy of Alpelisib by PIK3CA Mutation Site in Head and Neck Squamous Cell Carcinoma: An Analysis from the KCSG HN 15-16 TRIUMPH Trial.,Cancer research and treatment,2025,Journal Article,include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-40121890,40121890,unknown,10.1016/j.ctrv.2025.102924,"Post-progression treatment options after CDK4/6 inhibitors in hormone receptor-positive, HER2-negative metastatic breast cancer.",Cancer treatment reviews,2025,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-40203765,40203765,unknown,10.1016/j.ejca.2025.115397,"Inavolisib plus letrozole or fulvestrant in PIK3CA-mutated, hormone receptor-positive, HER2-negative advanced or metastatic breast cancer (GO39374): An open-label, multicentre, dose-escalation and dose-expansion phase 1/1b study.","European journal of cancer (Oxford, England : 1990)",2025,"Journal Article;Multicenter Study;Clinical Trial, Phase I",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-40454641,40454641,PMC13496148,10.1056/NEJMoa2501796,Overall Survival with Inavolisib in PIK3CA-Mutated Advanced Breast Cancer.,The New England journal of medicine,2025,"Journal Article;Randomized Controlled Trial;Clinical Trial, Phase III;Multicenter Study",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-40525530,40525530,unknown,10.1177/10781552251350959,"Efficacy and safety of phosphoinositide 3-kinase inhibitors and AKT-inhibitors in combination with fulvestrant in PIK3CA mutated, HR-positive, HER2-negative invasive breast cancer: A systematic review.",Journal of oncology pharmacy practice : official publication of the International Society of Oncology Pharmacy Practitioners,2025,Journal Article,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-40642892,40642892,unknown,10.1097/COC.0000000000001209,"Inavolisib for HR-Positive, HER2-Negative Advanced Breast Cancer: Clinical Trials and Patient Access Implication.",American journal of clinical oncology,2025,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-40845250,40845250,unknown,10.1200/JCO-25-00663,"US Food and Drug Administration Approval Summary: Inavolisib With Palbociclib and Fulvestrant for Endocrine-Resistant, PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative, Locally Advanced or Metastatic Breast Cancer.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2025,"Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-41143603,41143603,PMC12770939,10.1158/1078-0432.CCR-25-1459,PI3Kα Inhibitor and Degrader Inavolisib Can Co-opt FGFR2 to Enhance Responses in Patients with PIK3CA-Mutated Solid Tumors and in Preclinical Models.,Clinical cancer research : an official journal of the American Association for Cancer Research,2026,"Clinical Trial, Phase I;Journal Article;Multicenter Study",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-41280894,41280894,PMC12631382,10.3389/fimmu.2025.1693927,Mechanistic optimization of inavolisib combined with CDK4/6 inhibitors in the treatment of PIK3CA-mutated breast tumors.,Frontiers in immunology,2025,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-41632450,41632450,unknown,10.1158/1078-0432.CCR-25-2833,PI3K Inhibition in Combination with Tamoxifen in Patients with Metastatic HR+/HER2- Breast Cancer: Clinical and Circulating Tumor DNA Results.,Clinical cancer research : an official journal of the American Association for Cancer Research,2026,"Journal Article;Randomized Controlled Trial;Clinical Trial, Phase II",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-41925922,41925922,PMC13046609,10.1007/s10549-026-07939-z,Alpelisib and Fulvestrant in PIK3CA-mutated hormone receptor-positive HER2-negative advanced breast cancer included in the German PRAEGNANT trial.,Breast cancer research and treatment,2026,Journal Article;Multicenter Study;Observational Study,include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-41967638,41967638,unknown,10.1016/j.annonc.2026.04.003,Genomic determinants of response to alpelisib plus fulvestrant in the SOLAR-1 trial.,Annals of oncology : official journal of the European Society for Medical Oncology,2026,Journal Article,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-42363423,42363423,PMC13379706,10.1093/oncolo/oyag245,Phase IB/II study of alpelisib combined with paclitaxel in patients with PIK3CA-altered metastatic or recurrent gastric cancer.,The oncologist,2026,"Journal Article;Clinical Trial, Phase I;Clinical Trial, Phase II",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-42373848,42373848,unknown,10.1038/s41598-026-57970-9,A phase II study of alpelisib and capecitabine in patients with previously treated metastatic colorectal cancer (KCSG-CO21-04).,Scientific reports,2026,Journal Article,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB011-Q001,"Primary threshold downgrade: retained as context because one or more directness criteria were not met. Included as primary evidence because title/abstract reports a PI3K-alpha/pathway clinical trial, cohort, approval, or regimen outcome relevant to interpreting successful, failed, or combination studies."
SUB011,pmid-42505223,42505223,PMC13409238,10.3390/curroncol33070421,"Evolving First-Line Endocrine Therapy in HR+/HER2- Metastatic Breast Cancer: CDK4/6 Inhibition, Biomarker-Guided Strategies and Emerging Therapeutic Paradigms.","Current oncology (Toronto, Ont.)",2026,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-42518131,42518131,PMC13529841,10.1007/s40265-026-02347-5,Emerging Strategies Targeting the PI3K/AKT/mTOR Pathway in HR+/HER2- Advanced Breast Cancer.,Drugs,2026,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB011-Q001,Included as context because it frames the subsection question but does not provide direct enough title/abstract evidence for primary claim support.
SUB011,pmid-28331003,28331003,PMC5501742,10.1158/2159-8290.CD-16-1080,"Phase I Dose-Escalation Study of Taselisib, an Oral PI3K Inhibitor, in Patients with Advanced Solid Tumors.",Cancer discovery,2017,"Clinical Trial, Phase I;Journal Article;Randomized Controlled Trial",uncertain_full_text_needed,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Borderline clinical PI3K-pathway evidence; full text would be needed to determine whether regimen, population, endpoints, and rationale are usable for this subsection."
SUB011,pmid-29348486,29348486,PMC5830590,10.1038/bjc.2017.428,Phase I dose-escalation study of copanlisib in combination with gemcitabine or cisplatin plus gemcitabine in patients with advanced cancer.,British journal of cancer,2018,"Clinical Trial, Phase I;Journal Article;Multicenter Study;Research Support, N.I.H., Extramural",uncertain_full_text_needed,clinical_or_translational,unknown,pmc_available,unknown,SUB011-Q001,"Borderline clinical PI3K-pathway evidence; full text would be needed to determine whether regimen, population, endpoints, and rationale are usable for this subsection."
